"rsq","mu","sampling"
0.9885918411651016,169.2221240250606,"Binomial"
0.9909953662561845,146.9756031284647,"Beta-Binomial rho = 0.01"
0.9930950364945652,116.5554329152148,"Beta-Binomial rho = 0.05"
0.9887693586701696,89.40294598332454,"Beta-Binomial rho = 0.1"
0.9854086162285725,112.6610366250094,"Binomial"
0.9871095218380822,98.99494314015568,"Beta-Binomial rho = 0.01"
0.9869812629622534,77.2463077077256,"Beta-Binomial rho = 0.05"
0.9847631718146889,61.54007611346997,"Beta-Binomial rho = 0.1"
0.9990547572015765,96.9720428753471,"Binomial"
0.9985629543929048,96.86675480293324,"Beta-Binomial rho = 0.01"
0.9942230421105294,82.48037575276011,"Beta-Binomial rho = 0.05"
0.9920852947748505,64.71143642486288,"Beta-Binomial rho = 0.1"
0.9922575575180164,65.38780498814432,"Binomial"
0.9931012697274009,66.91289872400327,"Beta-Binomial rho = 0.01"
0.9862699167375659,51.45059327007787,"Beta-Binomial rho = 0.05"
0.9947339015775104,45.16209813347576,"Beta-Binomial rho = 0.1"
0.9906782077772643,143.8345791937931,"Binomial"
0.9887646156780747,131.3684849836683,"Beta-Binomial rho = 0.01"
0.9938406078542589,98.04460847769386,"Beta-Binomial rho = 0.05"
0.9924705104522352,72.84108957561774,"Beta-Binomial rho = 0.1"
0.9950533310158316,69.08402584136972,"Binomial"
0.9990070738825675,71.31892837599136,"Beta-Binomial rho = 0.01"
0.9921786701279525,60.42687591000042,"Beta-Binomial rho = 0.05"
0.9859551031322932,46.27938201944213,"Beta-Binomial rho = 0.1"
0.9891444374127262,74.57222524240692,"Binomial"
0.9893307230915708,70.41673766963731,"Beta-Binomial rho = 0.01"
0.9871551082591232,75.27776764477527,"Beta-Binomial rho = 0.05"
0.9878002572782564,61.99777484186163,"Beta-Binomial rho = 0.1"
0.997406139606639,85.00430308491566,"Binomial"
0.9986852487081056,79.91794981784416,"Beta-Binomial rho = 0.01"
0.9965940778701572,60.42594082705199,"Beta-Binomial rho = 0.05"
0.9944872183244083,49.940739299911314,"Beta-Binomial rho = 0.1"
0.9812174218698492,49.21341480029922,"Binomial"
0.9698893183486896,41.02452551672065,"Beta-Binomial rho = 0.01"
0.9759635116577843,42.51148854735129,"Beta-Binomial rho = 0.05"
0.9639930744733671,37.592146359673684,"Beta-Binomial rho = 0.1"
0.998461086823969,77.45259901979139,"Binomial"
0.9913644287430359,76.44182131524839,"Beta-Binomial rho = 0.01"
0.9807913271708255,57.943942618811356,"Beta-Binomial rho = 0.05"
0.9792621888261415,49.0802821031164,"Beta-Binomial rho = 0.1"
0.9988076521460276,60.910265869188976,"Binomial"
0.999065006404626,62.08132007361605,"Beta-Binomial rho = 0.01"
0.9898287331969196,50.252633544353465,"Beta-Binomial rho = 0.05"
0.9866698414778727,49.91263216672482,"Beta-Binomial rho = 0.1"
0.9816497548522963,63.680937851481424,"Binomial"
0.9903336685437732,65.02249630171362,"Beta-Binomial rho = 0.01"
0.993646268093322,46.59094186397874,"Beta-Binomial rho = 0.05"
0.9920405185010861,34.49965747920345,"Beta-Binomial rho = 0.1"
0.9978489344569575,86.8500435136002,"Binomial"
0.9898350039420827,89.87272143949721,"Beta-Binomial rho = 0.01"
0.989800098918744,68.53112079508685,"Beta-Binomial rho = 0.05"
0.9913862177255328,54.0909578785926,"Beta-Binomial rho = 0.1"
0.992521310636537,97.77701539491491,"Binomial"
0.9965582750385742,97.67675401932755,"Beta-Binomial rho = 0.01"
0.9987372400543107,90.85645034447796,"Beta-Binomial rho = 0.05"
0.9910421007272671,76.1273627846355,"Beta-Binomial rho = 0.1"
0.9985327388494321,123.90084160873626,"Binomial"
0.9992880285884597,119.62498752680783,"Beta-Binomial rho = 0.01"
0.9959583173558558,93.90075480369352,"Beta-Binomial rho = 0.05"
0.9906780812596989,78.2583175780368,"Beta-Binomial rho = 0.1"
0.9967238596260918,106.40645258397323,"Binomial"
0.9974626752065876,98.11084557387407,"Beta-Binomial rho = 0.01"
0.9845048957310949,71.03177510038466,"Beta-Binomial rho = 0.05"
0.9939319105507407,56.529280529383975,"Beta-Binomial rho = 0.1"
0.9841930951341163,93.79746570934333,"Binomial"
0.9845590331782473,88.88673995421148,"Beta-Binomial rho = 0.01"
0.9843207190265684,62.902677211695774,"Beta-Binomial rho = 0.05"
0.9797697899359363,57.22825037281599,"Beta-Binomial rho = 0.1"
0.9994612634466359,77.73213737293183,"Binomial"
0.9986426370097217,72.06462743861817,"Beta-Binomial rho = 0.01"
0.9876119470329088,65.1946417690458,"Beta-Binomial rho = 0.05"
0.9744761917181816,63.14122442785422,"Beta-Binomial rho = 0.1"
0.9964187220583142,87.06586852280645,"Binomial"
0.9913990958957887,79.83719243925607,"Beta-Binomial rho = 0.01"
0.988575854135053,63.96643950287932,"Beta-Binomial rho = 0.05"
0.9936684739524868,47.80009571038436,"Beta-Binomial rho = 0.1"
0.9985643119844643,100.89632279041128,"Binomial"
0.9981814590626832,101.09587306162017,"Beta-Binomial rho = 0.01"
0.9977660387687649,74.19587614686611,"Beta-Binomial rho = 0.05"
0.984595028212628,64.82867410103397,"Beta-Binomial rho = 0.1"
0.9928011766944201,106.46905531371324,"Binomial"
0.998979328089391,101.46915237969549,"Beta-Binomial rho = 0.01"
0.9979294545458278,75.98712407982734,"Beta-Binomial rho = 0.05"
0.9943894386238005,66.16014551133975,"Beta-Binomial rho = 0.1"
0.9985223037650449,127.96040628655423,"Binomial"
0.9973519565402896,110.4417403751426,"Beta-Binomial rho = 0.01"
0.988851520660188,93.53107335928733,"Beta-Binomial rho = 0.05"
0.9873655347331134,76.11874702061233,"Beta-Binomial rho = 0.1"
0.9890004304910268,151.1508723438584,"Binomial"
0.9958765251292752,139.80544376487117,"Beta-Binomial rho = 0.01"
0.9936726313963337,105.4923488344253,"Beta-Binomial rho = 0.05"
0.9910762674296831,92.72273050058861,"Beta-Binomial rho = 0.1"
0.9893517344409282,146.14233693316697,"Binomial"
0.9767539918813187,148.15439491669798,"Beta-Binomial rho = 0.01"
0.9899815220904159,101.9259161005853,"Beta-Binomial rho = 0.05"
0.9830342421476255,78.06783409812908,"Beta-Binomial rho = 0.1"
0.9996834936697006,139.8038573241463,"Binomial"
0.998117119665163,139.82500125040133,"Beta-Binomial rho = 0.01"
0.9929392303869201,112.69020231776535,"Beta-Binomial rho = 0.05"
0.9924904911901267,90.84968891156231,"Beta-Binomial rho = 0.1"
0.9971592088676169,62.85682667581458,"Binomial"
0.9974956371076336,68.58709456686746,"Beta-Binomial rho = 0.01"
0.995867194498467,57.14785047183803,"Beta-Binomial rho = 0.05"
0.9826671481642474,53.78336294634024,"Beta-Binomial rho = 0.1"
0.9985257949516586,110.1858872177083,"Binomial"
0.9979470994833937,111.73393543480061,"Beta-Binomial rho = 0.01"
0.9959983806723328,88.28623783419555,"Beta-Binomial rho = 0.05"
0.9896331983661111,71.33448959540956,"Beta-Binomial rho = 0.1"
0.9957450059517028,89.53900896936794,"Binomial"
0.9992994833698122,85.39107773380698,"Beta-Binomial rho = 0.01"
0.9960017558296788,74.36915429755256,"Beta-Binomial rho = 0.05"
0.9982657413878572,67.05414561350072,"Beta-Binomial rho = 0.1"
0.9979453730405414,90.54281409631112,"Binomial"
0.9964169331959961,82.59626513728578,"Beta-Binomial rho = 0.01"
0.9912755350930896,68.19175578597986,"Beta-Binomial rho = 0.05"
0.9922711877049054,56.21718614956966,"Beta-Binomial rho = 0.1"
0.9876621572827388,54.972434440999855,"Binomial"
0.9915984993208183,52.19784929780584,"Beta-Binomial rho = 0.01"
0.9908152244405002,52.70706452123485,"Beta-Binomial rho = 0.05"
0.9951743973326577,46.06718209467786,"Beta-Binomial rho = 0.1"
0.9908162230701751,87.07483165328212,"Binomial"
0.990528427698167,83.94430663928993,"Beta-Binomial rho = 0.01"
0.9920399561471728,71.71252587908013,"Beta-Binomial rho = 0.05"
0.9779665628187222,69.7326274586494,"Beta-Binomial rho = 0.1"
0.9907678362265372,114.64912277039537,"Binomial"
0.9866728794583605,99.23025927537411,"Beta-Binomial rho = 0.01"
0.9823696106418524,74.57999584380157,"Beta-Binomial rho = 0.05"
0.9844804515934533,56.52666528139461,"Beta-Binomial rho = 0.1"
0.9938917146352696,73.84367736383497,"Binomial"
0.9968689336702127,71.65255469141024,"Beta-Binomial rho = 0.01"
0.9747385350160549,62.74892511679414,"Beta-Binomial rho = 0.05"
0.9841079495148489,46.66912260800333,"Beta-Binomial rho = 0.1"
0.9990680385625501,89.12829052609142,"Binomial"
0.998036179134176,86.62190385526503,"Beta-Binomial rho = 0.01"
0.9925148436524666,75.28927966916413,"Beta-Binomial rho = 0.05"
0.9909408838270487,59.077248351521355,"Beta-Binomial rho = 0.1"
0.9982836644999278,114.92445781260771,"Binomial"
0.9978526779659557,106.86641747212076,"Beta-Binomial rho = 0.01"
0.9978348059318387,77.7233104450703,"Beta-Binomial rho = 0.05"
0.9969186033671605,64.92238577311002,"Beta-Binomial rho = 0.1"
0.9981108113327405,187.21687359569935,"Binomial"
0.9980232948748717,170.18639432331776,"Beta-Binomial rho = 0.01"
0.991690694730216,128.11057907416253,"Beta-Binomial rho = 0.05"
0.9932083955728469,105.94657696425581,"Beta-Binomial rho = 0.1"
0.9994642496834407,73.67585197920287,"Binomial"
0.9990962797288947,68.36162483454962,"Beta-Binomial rho = 0.01"
0.9924174099114543,61.911253888292144,"Beta-Binomial rho = 0.05"
0.984245417286761,49.75504001575138,"Beta-Binomial rho = 0.1"
0.9973407816757552,92.42947766266059,"Binomial"
0.9969950664185704,88.52234489536167,"Beta-Binomial rho = 0.01"
0.9896909104010271,91.49266769897469,"Beta-Binomial rho = 0.05"
0.9877396385361765,88.97815745251972,"Beta-Binomial rho = 0.1"
0.9886076157980789,75.50938832815885,"Binomial"
0.9899818619193717,73.88921570119851,"Beta-Binomial rho = 0.01"
0.9911761323441066,63.24521258341742,"Beta-Binomial rho = 0.05"
0.9911075842763721,47.639965604541054,"Beta-Binomial rho = 0.1"
0.9475123026710233,50.562715901147605,"Binomial"
0.9659805862976463,41.60183668233024,"Beta-Binomial rho = 0.01"
0.9459043594941758,41.79887669156146,"Beta-Binomial rho = 0.05"
0.9776523528919308,35.61612804002021,"Beta-Binomial rho = 0.1"
0.9680864284620396,69.48699902890546,"Binomial"
0.9947035374852676,81.4735744726659,"Beta-Binomial rho = 0.01"
0.9957282706057169,73.3791847347403,"Beta-Binomial rho = 0.05"
0.9962484208325078,53.81239278277343,"Beta-Binomial rho = 0.1"
0.9990472161476193,109.03677002441029,"Binomial"
0.9993062037558875,104.98416481939311,"Beta-Binomial rho = 0.01"
0.9910284215208313,78.48568864620948,"Beta-Binomial rho = 0.05"
0.9828902455126729,61.99590612261655,"Beta-Binomial rho = 0.1"
0.9966077072760716,154.08258244971253,"Binomial"
0.9967788407273985,152.26180518234742,"Beta-Binomial rho = 0.01"
0.9871808831389174,113.06603706671324,"Beta-Binomial rho = 0.05"
0.9878229743608175,97.17427956098184,"Beta-Binomial rho = 0.1"
0.9959272051713424,76.36420766734439,"Binomial"
0.9957233007747788,78.12481318442435,"Beta-Binomial rho = 0.01"
0.9955958902572332,53.09727228148286,"Beta-Binomial rho = 0.05"
0.9882288286030979,50.38800341377273,"Beta-Binomial rho = 0.1"
0.9980680178480862,125.06536984967047,"Binomial"
0.9884475437720405,126.13296601053476,"Beta-Binomial rho = 0.01"
0.9919906967151803,105.06751441399129,"Beta-Binomial rho = 0.05"
0.9888887666051842,77.94307887688298,"Beta-Binomial rho = 0.1"
0.9974198093774259,75.94785543402904,"Binomial"
0.9984113306374649,75.10787034126248,"Beta-Binomial rho = 0.01"
0.9956937629458124,66.98748631767958,"Beta-Binomial rho = 0.05"
0.9919547177388129,45.857070539916435,"Beta-Binomial rho = 0.1"
0.9878821387884507,80.34091752516258,"Binomial"
0.9874464512309965,81.16695615786541,"Beta-Binomial rho = 0.01"
0.988273839031907,60.912778951587875,"Beta-Binomial rho = 0.05"
0.9933102647676396,45.593667777055984,"Beta-Binomial rho = 0.1"
0.9891645075640432,132.75839817305132,"Binomial"
0.9883992460701266,117.48185690985663,"Beta-Binomial rho = 0.01"
0.9923579059099401,83.77013800712572,"Beta-Binomial rho = 0.05"
0.9934849894893969,64.45520155342426,"Beta-Binomial rho = 0.1"
0.9882388310009086,63.58654178949103,"Binomial"
0.9987163509538283,64.72486498717647,"Beta-Binomial rho = 0.01"
0.9929837005257084,58.12481791603587,"Beta-Binomial rho = 0.05"
0.9923589565189372,45.053774084210914,"Beta-Binomial rho = 0.1"
0.9935509057075236,94.99349936403057,"Binomial"
0.9895027585734019,87.12516595139789,"Beta-Binomial rho = 0.01"
0.9926885661006197,65.61959851883863,"Beta-Binomial rho = 0.05"
0.9911157319232609,56.59678523020002,"Beta-Binomial rho = 0.1"
0.9955627978270394,116.61414270230789,"Binomial"
0.9904199696586595,112.79340797443695,"Beta-Binomial rho = 0.01"
0.9853724051377001,92.41210214903914,"Beta-Binomial rho = 0.05"
0.9842228197412312,69.30501386961387,"Beta-Binomial rho = 0.1"
0.9954992206743198,53.65834650298884,"Binomial"
0.9917680762203631,58.13635523013512,"Beta-Binomial rho = 0.01"
0.9818006966827806,58.29367649639888,"Beta-Binomial rho = 0.05"
0.9873539467750266,58.27865673450337,"Beta-Binomial rho = 0.1"
0.9941298580499343,79.27502342698615,"Binomial"
0.9950021725141104,75.22508684672478,"Beta-Binomial rho = 0.01"
0.9909459778831845,63.10030341090608,"Beta-Binomial rho = 0.05"
0.9924280647601893,50.772321979009675,"Beta-Binomial rho = 0.1"
0.9933464347282263,72.3466424127575,"Binomial"
0.9990424766374542,75.22500239848546,"Beta-Binomial rho = 0.01"
0.9969622376483394,58.615490715977785,"Beta-Binomial rho = 0.05"
0.9896493917355795,49.67698304290653,"Beta-Binomial rho = 0.1"
0.9949906046952923,80.67879702076516,"Binomial"
0.9933538050659807,85.88714816972544,"Beta-Binomial rho = 0.01"
0.991409211928783,73.89773831103602,"Beta-Binomial rho = 0.05"
0.9802043872345523,65.60769681301892,"Beta-Binomial rho = 0.1"
0.9983938852643045,71.6778497323661,"Binomial"
0.9995323767666189,70.13769555756777,"Beta-Binomial rho = 0.01"
0.9904126202531239,58.508185137419815,"Beta-Binomial rho = 0.05"
0.9922761775832843,52.10795171131228,"Beta-Binomial rho = 0.1"
0.9804203208105353,93.56869878597077,"Binomial"
0.9863398927087665,86.78541564172477,"Beta-Binomial rho = 0.01"
0.9749043933139313,73.00499508738415,"Beta-Binomial rho = 0.05"
0.9897731260826508,54.59196417879051,"Beta-Binomial rho = 0.1"
0.9982494161519904,66.50529500984598,"Binomial"
0.9923318595250186,66.01879660594093,"Beta-Binomial rho = 0.01"
0.9857846444892833,50.61293698930411,"Beta-Binomial rho = 0.05"
0.9758699808442631,45.0957312617471,"Beta-Binomial rho = 0.1"
0.9988158012386649,95.59164696541569,"Binomial"
0.9974784802757203,93.56607767844953,"Beta-Binomial rho = 0.01"
0.9964756125927192,76.83183626760975,"Beta-Binomial rho = 0.05"
0.9863272082234669,62.62216601121815,"Beta-Binomial rho = 0.1"
0.9996220090032784,68.88811651075902,"Binomial"
0.9985397181073398,72.37443406547658,"Beta-Binomial rho = 0.01"
0.977228358716706,64.72692528962807,"Beta-Binomial rho = 0.05"
0.9944395241244962,56.090724016333354,"Beta-Binomial rho = 0.1"
0.9959488174148944,80.2466443841631,"Binomial"
0.9990300517231091,78.86198026886447,"Beta-Binomial rho = 0.01"
0.9973117015137191,67.32807349381532,"Beta-Binomial rho = 0.05"
0.9894268272267558,56.53422765326529,"Beta-Binomial rho = 0.1"
0.993320483714994,191.5899207121987,"Binomial"
0.980866632343224,194.06496617982629,"Beta-Binomial rho = 0.01"
0.9898218387607337,137.14788836689436,"Beta-Binomial rho = 0.05"
0.9929431444766479,94.94879262799132,"Beta-Binomial rho = 0.1"
0.978554101501414,169.7019932874568,"Binomial"
0.9837112381213818,155.2477669898235,"Beta-Binomial rho = 0.01"
0.9852578682764895,115.12121559843253,"Beta-Binomial rho = 0.05"
0.9933022573277864,87.62600026600701,"Beta-Binomial rho = 0.1"
0.9978828776446187,82.60258075457816,"Binomial"
0.9962720202619462,77.78759226698739,"Beta-Binomial rho = 0.01"
0.987192916844092,61.79813727886604,"Beta-Binomial rho = 0.05"
0.9933312944318573,52.08249056941297,"Beta-Binomial rho = 0.1"
0.9986121984732874,54.10371705702459,"Binomial"
0.9946154618062988,63.0091675832102,"Beta-Binomial rho = 0.01"
0.9857442081511045,64.9750391614389,"Beta-Binomial rho = 0.05"
0.992533993608029,59.61293802970324,"Beta-Binomial rho = 0.1"
0.9990605310044393,52.41016540267059,"Binomial"
0.9927000559990385,58.24008594438993,"Beta-Binomial rho = 0.01"
0.9801682663073698,53.249506600207006,"Beta-Binomial rho = 0.05"
0.983432008810702,46.465101590106805,"Beta-Binomial rho = 0.1"
0.9976295617935361,81.20687079317048,"Binomial"
0.9979723093022147,80.97367820899753,"Beta-Binomial rho = 0.01"
0.9893510792596155,75.29885935730611,"Beta-Binomial rho = 0.05"
0.9927191580817035,59.4526541807015,"Beta-Binomial rho = 0.1"
0.995342668890343,108.64364911236625,"Binomial"
0.9902242044171214,108.65952607410941,"Beta-Binomial rho = 0.01"
0.9880420828820957,90.128386860047,"Beta-Binomial rho = 0.05"
0.9806495692964392,72.10955847374872,"Beta-Binomial rho = 0.1"
0.9871995106085694,63.81612773715748,"Binomial"
0.9872364315317868,65.43893875832259,"Beta-Binomial rho = 0.01"
0.9761843765780059,59.81535551520147,"Beta-Binomial rho = 0.05"
0.9892849323926948,48.160337043340476,"Beta-Binomial rho = 0.1"
0.9980931581790121,104.40030469984006,"Binomial"
0.9978475548094543,97.78408222587177,"Beta-Binomial rho = 0.01"
0.9954266761597226,75.92201396532755,"Beta-Binomial rho = 0.05"
0.9899727938410714,58.36886057713643,"Beta-Binomial rho = 0.1"
0.9976549411432771,105.28797391768883,"Binomial"
0.9977595140716811,97.79738443278045,"Beta-Binomial rho = 0.01"
0.9934370017518165,79.82269459989026,"Beta-Binomial rho = 0.05"
0.9973039113862382,68.09317298921201,"Beta-Binomial rho = 0.1"
0.9987236497334794,70.71077610510618,"Binomial"
0.9884877058087548,70.23134467018157,"Beta-Binomial rho = 0.01"
0.9953928819171896,51.09985185727179,"Beta-Binomial rho = 0.05"
0.9934280277580185,43.37902229411054,"Beta-Binomial rho = 0.1"
0.9838238492163359,73.19486171916074,"Binomial"
0.9902325501906329,70.50144259580644,"Beta-Binomial rho = 0.01"
0.9861223982750595,58.58486222741047,"Beta-Binomial rho = 0.05"
0.9925821577354106,44.66832026153706,"Beta-Binomial rho = 0.1"
0.9934801396223466,68.00922022730147,"Binomial"
0.9982331667987968,60.27517042986982,"Beta-Binomial rho = 0.01"
0.9930634914001757,54.035102992528884,"Beta-Binomial rho = 0.05"
0.9877454195376956,44.46152421906333,"Beta-Binomial rho = 0.1"
0.9816131348009619,100.09559686302755,"Binomial"
0.9987781401265924,97.31748434105586,"Beta-Binomial rho = 0.01"
0.9987070042705674,81.78950677927564,"Beta-Binomial rho = 0.05"
0.9914834476957541,69.98286262026848,"Beta-Binomial rho = 0.1"
0.9905669033607573,59.10399076970879,"Binomial"
0.9976417884464093,65.13105482130825,"Beta-Binomial rho = 0.01"
0.9961109915493574,70.32765596413861,"Beta-Binomial rho = 0.05"
0.986604797278418,61.73790233044208,"Beta-Binomial rho = 0.1"
0.9983155166861006,95.93533883978951,"Binomial"
0.999346443850946,97.87267251195625,"Beta-Binomial rho = 0.01"
0.9968844399346146,83.01244894348007,"Beta-Binomial rho = 0.05"
0.9876606821664641,61.071367396545334,"Beta-Binomial rho = 0.1"
0.9977017785636889,67.89708667923101,"Binomial"
0.9990880595806786,69.50315845328012,"Beta-Binomial rho = 0.01"
0.998232201853577,56.387706876797814,"Beta-Binomial rho = 0.05"
0.9902392462119696,53.16514013697112,"Beta-Binomial rho = 0.1"
0.9887413403542538,126.01794379327872,"Binomial"
0.9938497099849057,111.8893670707,"Beta-Binomial rho = 0.01"
0.9848358086237109,92.01415291464842,"Beta-Binomial rho = 0.05"
0.9843463297450631,69.29248091317763,"Beta-Binomial rho = 0.1"
0.9890067569414691,162.03375409915034,"Binomial"
0.9816039526987289,153.6869422740563,"Beta-Binomial rho = 0.01"
0.9895993441758026,122.09459341282005,"Beta-Binomial rho = 0.05"
0.988610924455167,100.8201389604853,"Beta-Binomial rho = 0.1"
0.9941103796110983,95.49907697368798,"Binomial"
0.9942765244614349,88.42122191611473,"Beta-Binomial rho = 0.01"
0.9936101100473295,67.29637099315022,"Beta-Binomial rho = 0.05"
0.9907811719847863,53.0114393027755,"Beta-Binomial rho = 0.1"
0.9981280901966583,105.75604924979227,"Binomial"
0.9992499463039548,104.10690732389523,"Beta-Binomial rho = 0.01"
0.996165721716776,83.01587341512847,"Beta-Binomial rho = 0.05"
0.9939608547809914,73.64003445240229,"Beta-Binomial rho = 0.1"
0.99163625050647,109.96899248383896,"Binomial"
0.9951108969509493,109.31889592771087,"Beta-Binomial rho = 0.01"
0.9986688541011993,83.08530680806656,"Beta-Binomial rho = 0.05"
0.987983622555363,78.36121901116881,"Beta-Binomial rho = 0.1"
0.9913604566219538,75.79182694412734,"Binomial"
0.9849113727350117,72.29594445978556,"Beta-Binomial rho = 0.01"
0.9901168820615325,67.09525273207757,"Beta-Binomial rho = 0.05"
0.9896955696381609,58.507034852279105,"Beta-Binomial rho = 0.1"
0.9972834297578331,127.45487268418059,"Binomial"
0.9967453478954235,125.98896481856323,"Beta-Binomial rho = 0.01"
0.9932668704271876,87.14440660503459,"Beta-Binomial rho = 0.05"
0.9859503974661196,77.55346133045565,"Beta-Binomial rho = 0.1"
0.9938029881678732,93.31371531515266,"Binomial"
0.9938078350695881,91.10821523430839,"Beta-Binomial rho = 0.01"
0.9922117351899931,87.16078299719682,"Beta-Binomial rho = 0.05"
0.9931137762933745,71.6242126923711,"Beta-Binomial rho = 0.1"
0.9978935574314878,116.52749951621969,"Binomial"
0.9974567901920249,104.70781261067465,"Beta-Binomial rho = 0.01"
0.996967011175382,75.32636288643265,"Beta-Binomial rho = 0.05"
0.9859273289052434,65.60784031340224,"Beta-Binomial rho = 0.1"
0.9795885802720569,153.26202599644165,"Binomial"
0.9852841427635481,135.44469004842313,"Beta-Binomial rho = 0.01"
0.9894410740212497,95.01129453179058,"Beta-Binomial rho = 0.05"
0.9898049823987202,80.28656428273528,"Beta-Binomial rho = 0.1"
0.9944478728003006,99.16611834972203,"Binomial"
0.992830539934406,94.78445266862275,"Beta-Binomial rho = 0.01"
0.9860045227584568,78.25778712994726,"Beta-Binomial rho = 0.05"
0.9967212623458226,56.079437541017896,"Beta-Binomial rho = 0.1"
0.9993698011575513,52.983790871360874,"Binomial"
0.9971205021939958,55.79732496039908,"Beta-Binomial rho = 0.01"
0.9839817570155253,55.39485919981691,"Beta-Binomial rho = 0.05"
0.99292484713715,46.49411975042148,"Beta-Binomial rho = 0.1"
0.9844421966864056,90.6851983761195,"Binomial"
0.9992258358196746,95.17842773697227,"Beta-Binomial rho = 0.01"
0.9964675465207505,84.10055529066825,"Beta-Binomial rho = 0.05"
0.9926104908050966,70.48800065313849,"Beta-Binomial rho = 0.1"
0.9961185521759354,134.9269423870535,"Binomial"
0.9923244663102049,134.67753635829712,"Beta-Binomial rho = 0.01"
0.990318752980656,97.27957210769306,"Beta-Binomial rho = 0.05"
0.991296604295276,74.34912753468541,"Beta-Binomial rho = 0.1"
0.9808696413775144,89.52632441412229,"Binomial"
0.9760938979587249,92.02813075723024,"Beta-Binomial rho = 0.01"
0.9772561825819432,70.92897544972564,"Beta-Binomial rho = 0.05"
0.9805179907896779,66.1926122886807,"Beta-Binomial rho = 0.1"
0.9963839516458669,128.81609985284493,"Binomial"
0.9950833097047538,109.78951334334967,"Beta-Binomial rho = 0.01"
0.9921099396670169,87.49631177649692,"Beta-Binomial rho = 0.05"
0.995777085715901,62.37020594456416,"Beta-Binomial rho = 0.1"
0.9726387329584593,87.47663952518866,"Binomial"
0.9655375717719672,87.3867634626972,"Beta-Binomial rho = 0.01"
0.9895290503389957,59.33880400345655,"Beta-Binomial rho = 0.05"
0.9917234861596985,42.918451577274105,"Beta-Binomial rho = 0.1"
0.9851677427969473,114.84331280527441,"Binomial"
0.9893522891067605,100.96384298212062,"Beta-Binomial rho = 0.01"
0.9830000014180337,74.42905500440374,"Beta-Binomial rho = 0.05"
0.9965610766533933,63.73256251789848,"Beta-Binomial rho = 0.1"
0.9987714610986617,100.93062499071057,"Binomial"
0.9963764151341871,93.98208853574043,"Beta-Binomial rho = 0.01"
0.997026721749968,80.88971504501859,"Beta-Binomial rho = 0.05"
0.9887684710335108,67.7660883792669,"Beta-Binomial rho = 0.1"
0.9947687860698446,85.8969255508517,"Binomial"
0.9976992457303155,86.19604921770924,"Beta-Binomial rho = 0.01"
0.9965394631630686,64.06023707391873,"Beta-Binomial rho = 0.05"
0.9926827379618226,53.859834056168026,"Beta-Binomial rho = 0.1"
0.9828056097374605,102.00032202993604,"Binomial"
0.9875047097093651,99.47054624902574,"Beta-Binomial rho = 0.01"
0.9888399179645418,83.64126509622164,"Beta-Binomial rho = 0.05"
0.9914248078434535,61.36647480289855,"Beta-Binomial rho = 0.1"
0.9846801930214683,96.14335743931338,"Binomial"
0.9899327935214961,94.48779341945969,"Beta-Binomial rho = 0.01"
0.9825638363750481,69.80302575764316,"Beta-Binomial rho = 0.05"
0.9783755017643545,66.72064466759268,"Beta-Binomial rho = 0.1"
0.9979202538841873,60.48358511737007,"Binomial"
0.9962207204413355,59.383969769896716,"Beta-Binomial rho = 0.01"
0.9929524939192798,47.217453573230884,"Beta-Binomial rho = 0.05"
0.9909398807917342,35.22315460574864,"Beta-Binomial rho = 0.1"
0.9978238708086953,52.233254375332514,"Binomial"
0.9917314386735274,50.61368782763671,"Beta-Binomial rho = 0.01"
0.9891468688176102,53.986958521639835,"Beta-Binomial rho = 0.05"
0.991537783921991,48.26828851230604,"Beta-Binomial rho = 0.1"
0.9851175990185772,161.2086664364045,"Binomial"
0.987232415966641,152.87027976764057,"Beta-Binomial rho = 0.01"
0.9924015789679235,115.22308413858647,"Beta-Binomial rho = 0.05"
0.987591835340531,98.17736703214284,"Beta-Binomial rho = 0.1"
0.9980865763798104,72.75951308571048,"Binomial"
0.9982428441187938,77.17732995433157,"Beta-Binomial rho = 0.01"
0.9980825149095736,61.54722323290833,"Beta-Binomial rho = 0.05"
0.9882965814894229,58.63298462394793,"Beta-Binomial rho = 0.1"
0.9939892356620318,103.99825461780578,"Binomial"
0.9834039953371282,104.0180137636246,"Beta-Binomial rho = 0.01"
0.9889960892230123,78.72542260750119,"Beta-Binomial rho = 0.05"
0.9844398917251918,61.30154396940993,"Beta-Binomial rho = 0.1"
0.9964293851133404,58.25432489916602,"Binomial"
0.9877006439086425,59.83165411146824,"Beta-Binomial rho = 0.01"
0.9851543173361406,58.20362782949991,"Beta-Binomial rho = 0.05"
0.9721976938018502,55.184102534133594,"Beta-Binomial rho = 0.1"
0.9956918243428508,123.44416149113322,"Binomial"
0.9944160422054411,113.97010520820446,"Beta-Binomial rho = 0.01"
0.9970145200474667,78.52526151540006,"Beta-Binomial rho = 0.05"
0.99478949165858,58.565905155346954,"Beta-Binomial rho = 0.1"
0.996815540537923,120.67668199627734,"Binomial"
0.9991912359741449,115.23424665834975,"Beta-Binomial rho = 0.01"
0.99390306004413,110.05019173713876,"Beta-Binomial rho = 0.05"
0.9849055513361488,100.3488783841519,"Beta-Binomial rho = 0.1"
0.9975004675715805,131.51051218190102,"Binomial"
0.996737700533432,119.14056544942214,"Beta-Binomial rho = 0.01"
0.9921075063849272,80.76170372348213,"Beta-Binomial rho = 0.05"
